,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
7564,276.0,DEU,27600113.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999999,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,51.35526,3765.81229,19.68071,  29APR19:09:28:53,
7565,276.0,DEU,27600114.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,98.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,593.0,527.0,60.0,9.0,80.0,199.0,10.0,10.0,0.0,5.0,15.0,25.0,81.0,16.0,70.0,12.0,4.0,2.0,6.0,2.0,1.0,0.0,85.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,276002,1.0,2.0,2.0,2.0,2.0,3.0,20.0,70.0,2.0,,1.0,2.0,1.0,1.0,2.0,missing,3.0,12.5843,1120.0,0.0503,1.0,89.0,0.8539,0.0562,0.0787,0.0112,28.0,3.0,1.0283,1.872,1.7311,0.9028,0.3009,21.0085,3156.5011,8.05102,  29APR19:09:28:53,
7566,276.0,DEU,27600115.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,490.0,512.0,5.0,2.0,16.0,120.0,60.0,60.0,0.0,20.0,10.0,15.0,60.0,40.0,60.0,39.0,0.0,1.0,55.0,39.0,2.0,0.0,18.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,276002,1.0,1.0,2.0,2.0,2.0,0.0,34.0,63.0,10.0,6.0,1.0,3.0,1.0,1.0,1.0,missing,3.0,12.525,1002.0,0.5,1.0,80.0,0.9938,0.0063,0.9313,0.025,23.0,3.0,0.4292,1.872,0.1795,0.8927,0.9042,27.57269,3262.33569,10.56659,  29APR19:09:28:53,
7567,276.0,DEU,27600116.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999999,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,39.33856,3264.94283,15.07559,  29APR19:09:28:53,
7568,276.0,DEU,27600117.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,1.0,95.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,288.0,258.0,12.0,13.0,13.0,96.0,25.0,25.0,0.0,10.0,5.0,10.0,32.0,15.0,32.0,15.0,0.0,,,15.0,0.0,0.0,15.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,276002,2.0,1.0,2.0,2.0,2.0,1.0,30.0,80.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,missing,3.0,13.8228,546.0,0.2604,1.0,39.5,1.0,0.0,0.1899,0.0,23.0,3.0,-0.0672,0.21,0.6764,0.5642,-0.1764,36.12725,4140.47572,13.84493,  29APR19:09:28:53,
7569,276.0,DEU,27600118.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,1.0,100.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,168.0,127.0,12.0,19.0,35.0,54.0,32.0,32.0,0.0,1.0,22.0,22.0,24.0,5.0,24.0,5.0,24.0,5.0,24.0,5.0,0.0,0.0,60.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,276002,2.0,2.0,2.0,2.0,2.0,,40.0,100.0,15.0,,2.0,,1.0,2.0,1.0,missing,3.0,11.1321,295.0,0.5926,1.0,26.5,1.0,1.0,1.0,0.0,18.0,2.0,-0.949,-0.614,-0.5654,0.5871,0.9042,96.39686,4998.62419,36.94185,  29APR19:09:28:53,
7570,276.0,DEU,27600119.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,1.0,95.0,0.0,5.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,517.0,448.0,5.0,5.0,10.0,177.0,75.0,75.0,0.0,0.0,45.0,45.0,42.0,23.0,42.0,22.0,0.0,0.0,39.0,22.0,0.0,0.0,22.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,276002,2.0,2.0,2.0,2.0,2.0,,34.0,23.0,2.0,,2.0,,2.0,2.0,1.0,missing,3.0,18.0374,965.0,0.4237,1.0,53.5,0.9907,0.0,0.9346,0.0,28.0,3.0,-0.9432,0.4487,-0.2686,0.9355,-1.0542,25.26262,4058.79667,9.68131,  29APR19:09:28:53,
7571,276.0,DEU,27600120.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,1.0,100.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,388.0,428.0,30.0,10.0,20.0,85.0,90.0,90.0,20.0,25.0,6.0,20.0,33.0,29.0,33.0,29.0,0.0,0.0,33.0,29.0,2.0,0.0,100.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,276001,1.0,1.0,2.0,2.0,2.0,0.0,12.0,100.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,missing,3.0,17.1789,816.0,1.0588,1.0,47.5,1.0,0.0,1.0,0.0421,28.0,3.0,-1.4212,-0.1953,-0.0956,0.2266,0.287,38.1875,3678.85177,14.63447,  29APR19:09:28:53,
7572,276.0,DEU,27600121.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999999,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,32.50486,3757.52313,12.45673,  29APR19:09:28:53,
7573,276.0,DEU,27600122.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,95.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,541.0,513.0,0.0,3.0,5.0,123.0,50.0,50.0,0.0,15.0,35.0,10.0,60.0,40.0,60.0,40.0,0.0,0.0,60.0,40.0,4.0,1.0,12.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,276002,1.0,2.0,2.0,2.0,2.0,0.0,19.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,missing,3.0,13.175,1054.0,0.4065,1.0,80.0,1.0,0.0,1.0,0.0563,28.0,3.0,-0.2805,-0.2968,-0.335,0.2266,0.9042,25.43678,3066.81618,9.74805,  29APR19:09:28:53,
7574,276.0,DEU,27600123.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1983.0,140.0,40.0,40.0,40.0,25.0,150.0,150.0,0.0,1.0,88.0,350.0,80.0,10.0,,,,,,,0.0,0.0,30.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,276002,1.0,1.0,2.0,2.0,2.0,,2.0,6.0,,,1.0,2.0,2.0,2.0,2.0,missing,3.0,24.9765,2123.0,6.0,1.0,85.0,,,,0.0,23.0,0.0,-1.4212,-0.7828,1.0522,-0.1662,-1.0542,64.26214,1297.90503,24.62697,  29APR19:09:28:53,
7575,276.0,DEU,27600124.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,1.0,97.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,436.0,392.0,20.0,30.0,30.0,154.0,70.0,70.0,15.0,0.0,50.0,60.0,40.0,25.0,40.0,25.0,0.0,0.0,40.0,25.0,1.0,0.0,34.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,276002,1.0,2.0,2.0,2.0,2.0,1.0,50.0,40.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,missing,3.0,15.7714,828.0,0.4545,1.0,52.5,1.0,0.0,1.0,0.019,28.0,3.0,0.8339,1.5435,-0.4034,0.933,0.9042,30.02525,4308.32911,11.50648,  29APR19:09:28:53,
7576,276.0,DEU,27600125.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,,1.0,,,,,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,9999999,,,,,,,,,,,1.0,3.0,,,,missing,3.0,,,,,,,,,,28.0,,1.2478,1.5683,,,,30.82395,3638.99193,11.81256,  29APR19:09:28:53,
7577,276.0,DEU,27600126.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,99.0,,,1.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,333.0,255.0,82.0,2.0,80.0,100.0,70.0,70.0,0.0,3.0,56.0,6.0,23.0,10.0,21.0,9.0,1.0,1.0,20.0,8.0,2.0,0.0,100.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,276002,1.0,2.0,2.0,2.0,2.0,1.0,55.0,90.0,5.0,,1.0,3.0,2.0,2.0,1.0,missing,3.0,21.0,588.0,0.7,1.0,28.0,0.9107,0.0536,0.8571,0.0714,23.0,2.0,-0.3123,0.993,0.1936,1.9628,-0.0716,61.6479,5090.31077,23.62512,  29APR19:09:28:53,
7578,276.0,DEU,27600127.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,,,,3.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,94.0,84.0,50.0,0.0,35.0,30.0,30.0,30.0,0.0,4.0,5.0,3.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,276001,1.0,2.0,2.0,2.0,2.0,,10.0,15.0,5.0,,1.0,2.0,1.0,2.0,2.0,missing,3.0,16.1818,178.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0909,13.0,0.0,0.0888,2.0976,0.2268,1.1035,-0.1764,120.40076,3180.72582,46.14079,  29APR19:09:28:53,
7579,276.0,DEU,27600128.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,100.0,,,,3.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,648.0,686.0,10.0,25.0,20.0,122.0,16.0,16.0,0.0,2.0,40.0,30.0,40.0,70.0,40.0,70.0,,,,,2.0,,40.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,276002,1.0,2.0,2.0,2.0,2.0,1.0,70.0,50.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,missing,3.0,17.7867,1334.0,0.1311,1.0,75.0,1.0,,,0.0267,28.0,3.0,2.1861,0.85,-0.1522,0.5642,-1.0542,21.9905,3216.67062,8.42735,  29APR19:09:28:53,
7580,276.0,DEU,27600129.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,1.0,100.0,,,,3.0,2.0,4.0,,2.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,2.0,1.0,,,1.0,1.0,,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,3.0,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,242.0,245.0,45.0,10.0,43.0,83.0,,,,0.0,28.0,10.0,10.0,32.0,,,,,10.0,32.0,0.0,0.0,20.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,276002,1.0,1.0,2.0,2.0,2.0,2.0,35.0,36.0,17.0,,2.0,,1.0,1.0,2.0,missing,3.0,18.7308,487.0,,,26.0,,,1.0,0.0,28.0,2.0,1.1897,1.5797,0.735,1.1913,-0.3171,43.17647,1729.41851,16.54638,  29APR19:09:28:53,
7581,276.0,DEU,27600130.0,07MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,1.0,95.0,0.0,5.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,213.0,133.0,50.0,1.0,7.0,48.0,4.0,4.0,0.0,0.0,4.0,2.0,36.0,10.0,34.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,276002,1.0,1.0,2.0,2.0,2.0,2.0,1.0,94.0,,,1.0,3.0,2.0,2.0,2.0,missing,3.0,8.439,346.0,0.0833,1.0,41.0,0.9268,0.0366,0.0366,0.0,23.0,2.0,1.4783,0.592,1.8766,0.8927,0.9042,65.97406,3353.66181,25.28303,  29APR19:09:28:53,
