,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
8969,372.0,IRL,37200124.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,2.0,,,,,,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,,1.0,,,4.0,5.0,42.0,,150.0,150.0,48.0,80.0,80.0,20.0,105.0,16.0,105.0,16.0,90.0,,14.0,,1.0,,100.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,1.0,50.0,63.0,19.0,1.0,2.0,,1.0,1.0,1.0,PUBLIC,,,,,1.0,113.0,1.0,0.7965,0.1239,0.0088,28.0,3.0,0.0574,0.1893,0.1936,0.1548,0.9042,1.77631,430.69165,13.01058,  29APR19:14:24:19,
8970,372.0,IRL,37200125.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,3.0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,260.0,217.0,20.0,30.0,60.0,81.0,100.0,100.0,20.0,7.0,40.0,50.0,43.0,5.0,43.0,5.0,33.0,4.0,10.0,1.0,0.0,0.0,100.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,10.0,25.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,PUBLIC,,10.4835,477.0,1.2346,1.0,45.5,1.0,0.7692,0.2308,0.0,18.0,1.0,1.6863,1.5435,1.0633,1.4533,0.9042,4.59524,366.57219,33.65781,  29APR19:14:24:19,
8971,372.0,IRL,37200126.0,07MS,37200,37200.0,IRL0001,3720000,1.0,2.0,313.0,5.0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,,10.0,50.0,100.0,,40.0,40.0,0.0,,,32.0,32.0,,32.0,,32.0,,,,,,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,372001,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,3.0,1.0,1.0,2.0,PUBLIC,,,,,1.0,32.0,1.0,1.0,,,13.0,3.0,1.2478,1.5435,1.6292,0.6015,0.9042,2.62222,82.10455,19.20646,  29APR19:14:24:19,
8972,372.0,IRL,37200127.0,07MS,37200,37200.0,IRL0009,3720000,1.0,2.0,313.0,2.0,,,,,,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,604.0,429.0,6.0,19.0,19.0,157.0,180.0,180.0,90.0,0.0,60.0,80.0,80.0,,80.0,,,,10.0,,0.0,,8.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,1.0,1.0,100.0,4.0,0.0,2.0,,2.0,2.0,2.0,PUBLIC,,12.9125,1033.0,1.1465,1.0,80.0,1.0,,0.125,0.0,28.0,1.0,1.4743,1.2657,0.4282,1.6299,0.9042,2.186,364.21486,16.01132,  29APR19:14:24:19,
8973,372.0,IRL,37200128.0,07MS,37200,37200.0,IRL0002,3720000,1.0,2.0,313.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,2.0,,2.0,2.0,,,,,,,1.0,1.0,,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,233.0,170.0,,,,70.0,70.0,70.0,70.0,1.0,40.0,100.0,56.0,,56.0,,,,,,,,,1.0,2.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,,372002,,,,,,,,,,,,,2.0,2.0,,PUBLIC,,7.1964,403.0,1.0,1.0,56.0,1.0,,,,18.0,1.0,,,,,0.9042,4.6875,242.24985,34.33358,  29APR19:14:24:19,
8974,372.0,IRL,37200129.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,5.0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,522.0,0.0,,10.0,10.0,96.0,50.0,50.0,0.0,0.0,31.0,39.0,29.0,7.0,29.0,7.0,27.0,7.0,8.0,7.0,0.0,0.0,100.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,372002,1.0,1.0,2.0,2.0,1.0,,60.0,70.0,10.0,,2.0,,1.0,1.0,2.0,PRIVATE,,16.0615,522.0,0.5208,1.0,32.5,1.0,0.9385,0.3538,0.0,23.0,3.0,1.6863,1.5435,-0.0384,1.9039,-1.0542,4.27488,324.16752,31.31134,  29APR19:14:24:19,
8975,372.0,IRL,37200130.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,2.0,,,,,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,,572.0,16.0,14.0,18.0,105.0,30.0,30.0,0.0,6.0,40.0,50.0,29.0,16.0,29.0,16.0,29.0,16.0,6.0,3.0,,,100.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,1.0,1.0,19.0,7.0,4.0,3.0,2.0,,1.0,1.0,2.0,PRIVATE,,15.4595,572.0,0.2857,1.0,37.0,1.0,1.0,0.2027,,23.0,3.0,1.2478,1.872,-1.4335,0.3498,0.9042,4.0306,352.94794,29.52212,  29APR19:14:24:19,
8976,372.0,IRL,37200131.0,07MS,37200,37200.0,IRL0008,3720000,1.0,2.0,313.0,2.0,,,,,,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,220.0,258.0,2.0,20.0,30.0,73.0,80.0,80.0,2.0,1.0,35.0,35.0,36.0,4.0,36.0,4.0,27.0,3.0,12.0,1.0,0.0,0.0,100.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,372002,1.0,2.0,2.0,2.0,1.0,1.0,25.0,75.0,10.0,,1.0,2.0,1.0,2.0,2.0,PUBLIC,,12.5789,478.0,1.0959,1.0,38.0,1.0,0.75,0.3289,0.0,23.0,3.0,-0.6884,1.3405,0.4781,1.1245,-0.3665,5.2563,384.25989,38.49974,  29APR19:14:24:19,
8977,372.0,IRL,37200132.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,400.0,404.0,2.0,18.0,15.0,165.0,60.0,60.0,0.0,0.0,52.0,125.0,70.0,3.0,70.0,0.0,60.0,,9.0,,1.0,,100.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,12.0,100.0,5.0,15.0,2.0,,1.0,2.0,2.0,PRIVATE,,11.2448,804.0,0.3636,1.0,71.5,0.979,0.8392,0.1259,0.014,28.0,3.0,0.265,0.2633,-0.0384,0.6101,0.9042,2.39103,346.50564,17.51312,  29APR19:14:24:19,
8978,372.0,IRL,37200133.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,679.0,2.0,10.0,1.0,129.0,76.0,76.0,42.0,0.0,45.0,58.0,58.0,,58.0,,47.0,,8.0,,0.0,,18.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,0.0,22.0,93.0,5.0,5.0,2.0,,1.0,2.0,2.0,PRIVATE,,11.7069,679.0,0.5891,1.0,58.0,1.0,0.8103,0.1379,0.0,23.0,1.0,-0.6483,-1.4551,-0.0384,0.2266,-0.1661,4.14915,505.354,30.39042,  29APR19:14:24:19,
8979,372.0,IRL,37200134.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,278.0,298.0,2.0,28.0,51.0,104.0,130.0,130.0,10.0,10.0,26.0,50.0,46.0,6.0,46.0,6.0,46.0,6.0,25.0,5.0,0.0,0.0,93.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,372001,2.0,2.0,2.0,2.0,2.0,2.0,17.0,49.0,20.0,26.0,2.0,,2.0,1.0,1.0,PUBLIC,,11.7551,576.0,1.25,1.0,49.0,1.0,1.0,0.5612,0.0,23.0,1.0,0.4292,0.6676,-0.3925,0.2266,0.9042,4.27032,339.58137,31.27796,  29APR19:14:24:19,
8980,372.0,IRL,37200135.0,07MS,37200,37200.0,IRL0008,3720000,1.0,2.0,313.0,2.0,,,,,,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,151.0,118.0,96.0,53.0,82.0,36.0,20.0,20.0,0.0,1.0,23.0,27.0,28.0,8.0,28.0,8.0,28.0,8.0,1.0,0.0,,,15.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,2.0,2.0,1.0,1.0,2.0,60.0,10.0,10.0,10.0,1.0,3.0,1.0,1.0,2.0,PUBLIC,,8.4063,269.0,0.5556,1.0,32.0,1.0,1.0,0.0313,,18.0,1.0,0.6221,0.6676,1.0148,0.6015,-0.6263,7.52194,293.28061,55.09445,  29APR19:14:24:19,
8981,372.0,IRL,37200136.0,07MS,37200,37200.0,IRL0009,3720000,1.0,2.0,313.0,2.0,,,,,,3.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,,,17.0,19.0,26.0,,30.0,30.0,0.0,0.0,60.0,60.0,80.0,20.0,80.0,20.0,,,,,,,14.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,372001,1.0,1.0,2.0,1.0,2.0,1.0,36.0,36.0,3.0,,2.0,,1.0,1.0,1.0,PUBLIC,,,,,1.0,90.0,1.0,,,,28.0,2.0,1.6729,0.9995,1.2102,1.7189,0.9042,2.11024,343.79074,15.45647,  29APR19:14:24:19,
8982,372.0,IRL,37200137.0,07MS,37200,37200.0,IRL0001,3720000,1.0,2.0,313.0,3.0,,,,,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,161.0,100.0,20.0,10.0,10.0,70.0,70.0,70.0,70.0,0.0,17.0,30.0,20.0,,20.0,,20.0,,8.0,,,0.0,50.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,372001,1.0,2.0,2.0,2.0,2.0,,25.0,75.0,10.0,5.0,2.0,,1.0,1.0,1.0,PUBLIC,,13.05,261.0,1.0,1.0,20.0,1.0,1.0,0.4,0.0,23.0,3.0,-0.4839,0.8371,0.1077,-0.5205,0.9042,5.36364,273.59186,39.28594,  29APR19:14:24:19,
8983,372.0,IRL,37200138.0,07MS,37200,37200.0,IRL0006,3720000,1.0,2.0,313.0,5.0,,,,,,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,703.0,,7.0,5.0,120.0,90.0,90.0,0.0,1.0,55.0,65.0,42.0,6.0,42.0,2.0,42.0,2.0,15.0,2.0,1.0,0.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,372002,2.0,2.0,2.0,2.0,2.0,,25.0,20.0,1.0,7.0,2.0,,2.0,2.0,2.0,PRIVATE,,15.6222,703.0,0.75,1.0,45.0,0.9556,0.9556,0.3556,0.0222,28.0,0.0,0.265,0.1825,-0.0384,0.5761,0.9042,3.30635,415.09808,24.21737,  29APR19:14:24:19,
8984,372.0,IRL,37200139.0,07MS,37200,37200.0,IRL0003,3720000,1.0,2.0,313.0,1.0,,,,,,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,318.0,311.0,5.0,12.0,55.0,127.0,76.0,76.0,5.0,35.0,35.0,50.0,38.0,13.0,,2.0,,7.0,17.0,0.0,0.0,0.0,100.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,372001,1.0,2.0,2.0,2.0,1.0,1.0,60.0,85.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,PUBLIC,,14.1348,629.0,0.5984,1.0,44.5,0.0225,0.0787,0.382,0.0,18.0,3.0,0.0574,-0.0719,0.4781,0.2266,0.9042,3.46526,428.91369,25.3813,  29APR19:14:24:19,
